species,aligned_arm,moseq_cluster,soft_frames,p_syllable_given_species_arm,p_syllable_repertoire,log2_enrichment_vs_repertoire,moseq_label
Mus_spretus,1,2,45778.67944087527,0.0232078145311106,0.0378045809489102,-0.7039503676287717,sniff_floor
Mus_spretus,1,3,53535.60088269595,0.0271402388900673,0.0342371555238016,-0.3351294148444954,step_to_stop
Mus_spretus,1,4,41194.94572908621,0.020884059386959,0.0277448389479136,-0.4098172451104342,turn_left
Mus_spretus,1,5,17454.176793889266,0.008848514259765,0.0228871192896641,-1.3710286480786775,enter_rear
Mus_spretus,1,6,36127.012519867174,0.0183148359971162,0.0237744585481498,-0.3763996844053805,turn_right
Mus_spretus,1,7,14264.393954228291,0.0072314320406726,0.0297637467758214,-2.0412027213733563,extend_rear
Mus_spretus,1,8,6705.359270304844,0.0033993277265824,0.0208366905515363,-2.615804437553025,extend_rear_2
Mus_spretus,1,9,83131.95479027327,0.0421443128536091,0.022562401078726,0.9014173239767008,still
Mus_spretus,1,10,13139.057303870151,0.0066609349318535,0.0235112544512586,-1.819554767364525,motionless_rear
Mus_spretus,1,11,48342.913319431034,0.0245077704274962,0.0319643682940132,-0.3832253263889541,start_moving
Mus_spretus,1,12,5612.496757786738,0.0028452936039669,0.0140684841888752,-2.3058170529634174,syllable_12
Mus_spretus,1,13,38067.587600307175,0.0192986238018455,0.0270332803071473,-0.4862385908827178,take_a_step
Mus_spretus,1,14,242292.49686559156,0.1228318378383707,0.0491506315762137,1.3214026759302238,curve_spine
Mus_spretus,1,15,8299.539093159856,0.0042075080871767,0.014815018687783,-1.8160222509730457,syllable_15
